TT	WAIT_CLASS	EVENT_	SQL_OPNAME	SQL_PLAN_OPERATION	SQL_PLAN_OPTIONS	SQL_ID	CNT
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	cs8qna8ra7u99	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cgz6pcgv8bgwg	1
17/12/2020 7:57:00	User I/O	db file sequential read	SELECT	FOR UPDATE	EMPTY	2bz4hkkubnhcs	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	5q87hb83gxmcf	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	agpwnf4tkzy3r	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6nwu46y99cjm2	9
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	fxdy3bvdw7whp	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	971x545ngs5zu	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	bsmtmmh0b0jhc	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	673vhw0ja10vt	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	087f47gf690pf	2
17/12/2020 7:57:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	7dd1yy6c3pqpb	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	444fj98gtr8x8	1
17/12/2020 7:57:00	User I/O	direct path read temp	PL/SQL EXECUTE	EMPTY	EMPTY	fszhkgu4yhz5h	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	36000zgyxk68d	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	d9kzg6t4w2zz2	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	51zjw9q0n6p27	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	6990bz7qa3qzm	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	d44mr6xk59667	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN DESCENDING	f381rzps97sqy	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cf6s09j9wh7jm	2
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	INDEX	RANGE SCAN	bb46rzh6jfqxa	5
17/12/2020 7:57:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	91dahg9khxzw2	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	d7mpvb1nr0bmb	2
17/12/2020 7:57:00	Application	SQL*Net break/reset to client	INSERT	INSERT STATEMENT	EMPTY	319rpw42qb5c4	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fvpyypqv17xqf	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	ar6ssqtaynm4h	3
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	gmpr5cvy0mnj6	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	dufvynf2nzkyq	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	INDEX	RANGE SCAN	5abjddc64f59d	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	FIXED TABLE	FULL	5ch3srhbj0852	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6ywa4gzwufrxc	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	g4gp07gt2z920	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	5ns5xvhvbzatd	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	1kc71ckqh7y80	6
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	cdprwm9dxwvcx	15
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	fgg0su12atubs	17
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	guymduh39m84r	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8r369x3227w89	6
17/12/2020 7:57:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	9zvc158pftppj	10
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	cqrubw5y9w9sn	3
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cmz0b53826d5k	2
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	9brjvc80w9xcj	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	a26x6zdcn9nu7	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	96xp7z81pjydp	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	6v0z5zmstx6xg	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bj3au4yvp0y49	1
17/12/2020 7:57:00	User I/O	direct path read temp	PL/SQL EXECUTE	EMPTY	EMPTY	3mt65rd1t99qf	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	c1bbdjdp64p8h	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	abb8t7m6x6mb0	4
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ALL	9ac7scq121506	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	5uqfngwq5mp2a	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	5h7x3zk0sy61s	2
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	66qsdsv1cwc0z	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bta8m6hwx8u80	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1mpsg5kk9kggg	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0m0nusa57sftq	5
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	6a3wnb306c231	1
17/12/2020 7:57:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	8851dawmkczzf	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	0mrdm8pkcupjb	1
17/12/2020 7:57:00	System I/O	flashback log file write	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:57:00	User I/O	flashback log file sync	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	1
17/12/2020 7:57:00	Application	SQL*Net break/reset to client	INSERT	INSERT STATEMENT	EMPTY	gmpr5cvy0mnj6	3
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SEQUENCE	EMPTY	cf6s09j9wh7jm	1
17/12/2020 7:57:00	Concurrency	library cache: mutex X	PL/SQL EXECUTE	EMPTY	EMPTY	f4u4s8d5kuk56	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	49vvztzxcztb8	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	cs9jt4fxg626f	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	FULL SCAN	69jmxfn75u71d	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	2k9r6p6fdq6n4	1
17/12/2020 7:57:00	Application	External Procedure call	PL/SQL EXECUTE	EMPTY	EMPTY	8n63vw6aba8rg	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	112kufssgz0ys	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6kvc5haumzw1h	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	fwnwyty72dvtd	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9ac7scq121506	51
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dbnjcht9bctyd	52
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	a6bvrra2uwwzm	5
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	fv4x5k3bncdx7	10
17/12/2020 7:57:00	User I/O	direct path write	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	cgygh3k21vvht	49
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	0c5wd43ctr2d5	2
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	6gcku7pm8mncx	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	cz2pmzabazp91	12
17/12/2020 7:57:00	System I/O	db file parallel write	EMPTY	EMPTY	EMPTY		24
17/12/2020 7:57:00	Commit	log file sync	EMPTY	EMPTY	EMPTY		18
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	FULL SCAN	b4bd37j1wq53g	3
17/12/2020 7:57:00	User I/O	direct path read	PL/SQL EXECUTE	EMPTY	EMPTY	6manh82u5qfmf	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	g280xds40b3bx	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	f381rzps97sqy	5
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	cqrubw5y9w9sn	3
17/12/2020 7:57:00	User I/O	db file sequential read	DELETE	DELETE	EMPTY	5ww6upqgn17fy	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	g2a64w5xnrw9d	1
17/12/2020 7:57:00	ONCPU	ONCPU	DELETE	DELETE STATEMENT	EMPTY	cg1j28mh9sn83	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY		2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8tpxwczs7pxnz	4
17/12/2020 7:57:00	Concurrency	library cache: mutex X	EMPTY	EMPTY	EMPTY		2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	31d2tgr149sca	1
17/12/2020 7:57:00	User I/O	db file sequential read	UPDATE	UPDATE	EMPTY	d7mpvb1nr0bmb	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	30xwwyr9t64b0	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	dawxa1659qbc6	1
17/12/2020 7:57:00	ONCPU	ONCPU	DELETE	INDEX	RANGE SCAN	64p10d4t8hhsj	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	PARTITION HASH	SINGLE	2s1cthqrcyqm5	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	5m0ybfzxvqs5k	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	81zcuk2brvqfr	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	d7mpvb1nr0bmb	2
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	b78s49d5krc79	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	d44mr6xk59667	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	52npjpgjadu5c	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	5tgcpnhugwvxk	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	112kufssgz0ys	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	cqrubw5y9w9sn	6
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	290a25n19xqbz	1
17/12/2020 7:57:00	ONCPU	ONCPU	DELETE	NESTED LOOPS	EMPTY	64p10d4t8hhsj	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	673vhw0ja10vt	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	52r4tkfmskzbt	6
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	90z07gbma6aqm	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	f4u4s8d5kuk56	3
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	90z07gbma6aqm	5
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	6nwu46y99cjm2	2
17/12/2020 7:57:00	Concurrency	cursor: pin S	SELECT	SELECT STATEMENT	EMPTY	2k9r6p6fdq6n4	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	6nwu46y99cjm2	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	cf6s09j9wh7jm	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	6kwaqy1smwdhk	1
17/12/2020 7:57:00	Concurrency	cursor: pin S	SELECT	SELECT STATEMENT	EMPTY	6nwu46y99cjm2	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	g1sv40mnnk0dh	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	9nhd25njnnu55	5
17/12/2020 7:57:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	52npjpgjadu5c	2
17/12/2020 7:57:00	User I/O	db file sequential read	UPDATE	UPDATE	EMPTY	4m7m0t6fjcs5x	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	35r0ukarndq76	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	68r1grpmy60xn	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	gmpr5cvy0mnj6	1
17/12/2020 7:57:00	Concurrency	cursor: pin S	PL/SQL EXECUTE	EMPTY	EMPTY	dbnjcht9bctyd	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9407tq39pz8nk	1
17/12/2020 7:57:00	System I/O	log file parallel write	EMPTY	EMPTY	EMPTY		100
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	curv9mzc26yr0	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	1pyvzz71xspk9	8
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fgg0su12atubs	9
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	f5pkkztwbpqfa	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	gh1435xu5hrgu	3
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	4as0bgmmt83bb	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bb2378b442axu	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	9ac7scq121506	2
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	fsujchw3ruqy8	1
17/12/2020 7:57:00	Other	PGA memory operation	SELECT	HASH JOIN	EMPTY	5m0ybfzxvqs5k	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	afq2fhpdxd54m	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	90jkyx1j44cmx	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	6nwa6njjr145b	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	PARTITION HASH	SINGLE	dkgc4auy44s30	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	fwnwyty72dvtd	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2jfqzrxhrm93b	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	0m0nusa57sftq	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fwgy8pav626pz	3
17/12/2020 7:57:00	User I/O	db file sequential read	UPDATE	UPDATE	EMPTY	33p67qc8u0vm2	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	77awcazcv70uc	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	112kufssgz0ys	21
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	3pgwxcuv6yps3	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cvvyhd7w0f266	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	bsmtmmh0b0jhc	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1wbzcwhsjh2vq	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	0qwttskbw7d1s	2
17/12/2020 7:57:00	User I/O	flashback log file sync	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	63qusmjwxv2n3	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	3zgzmj41vy633	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	5abjddc64f59d	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	54avczczjw7r3	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	9ac7scq121506	13
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	cdprwm9dxwvcx	373
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	41
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	1kc71ckqh7y80	6
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	1gg6pjbqcxzz6	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1ghpa1dc731gx	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cd7g9tha7a6qx	3
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	f0k0maumshf7b	3
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	1kc71ckqh7y80	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	d44mr6xk59667	9
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	3qbd0bhsc7x95	3
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	95vd3k9jdbhss	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7vz3g9zf47vqf	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0rduu09wfqpnx	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	agw7swg3stcta	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	HASH JOIN	OUTER	fgg0su12atubs	3
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	CLUSTER	2jfqzrxhrm93b	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	azqamm2q0us1p	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7696untsnj32j	3
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7m7dkn9c0mumd	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bsmtmmh0b0jhc	4
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	4dpyap7tn2mkz	1
17/12/2020 7:57:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	cg1j28mh9sn83	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	1ghpa1dc731gx	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	12jzzuz175asc	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	5hkjx7smwcg50	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	dt8y4j7m1317z	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bnsu8gzd8n9k9	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	ag2dswpvnvrd0	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN DESCENDING	c9dvbc0r6f2yw	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	877y83vf5z5tp	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	39tyrp4srnpmp	1
17/12/2020 7:57:00	User I/O	db file sequential read	SELECT	FOR UPDATE	EMPTY	3qnghhrz9njv8	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	877y83vf5z5tp	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	25nhh6mzaqmzm	6
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	b7szd1xxc5agn	1
17/12/2020 7:57:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	b5bumat3zf3mn	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	b07gz8ctfabcr	2
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	g6rmds1zusc7f	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8fbn3unprftrv	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	7xwcy0qh55vfq	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	grh6akxa6xz99	1
17/12/2020 7:57:00	ONCPU	ONCPU	DELETE	INDEX	RANGE SCAN	4bb7a6t6bxyu5	1
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	7am2yxfdurjh7	3
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	52ddfuvbtac60	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	aygrzmk581n0z	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	1mpybb07tufny	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	5tgcpnhugwvxk	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	PARTITION HASH	SINGLE	ft4y1p29ku76b	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	cpntjwz7vrfuk	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	94mvp9u9mzwmc	3
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	2gzpgp42tc5sa	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2f4j1mkmp28ys	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	f0vrfqxm7db73	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	c7p53a3kwwk5d	3
17/12/2020 7:57:00	ONCPU	ONCPU	INSERT	INSERT STATEMENT	EMPTY	95vd3k9jdbhss	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	2mu2qtsk5ndw7	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	dfp2v1af2f279	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	by100nmaj1wgk	1
17/12/2020 7:57:00	User I/O	db file sequential read	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	5t6jwshgx56hx	2
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cu33uyfytsn5p	1
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dags9fva36x4w	2
17/12/2020 7:57:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dpb31nh56mpu8	1
17/12/2020 7:57:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	abb8t7m6x6mb0	1
17/12/2020 7:57:00	User I/O	direct path read	PL/SQL EXECUTE	EMPTY	EMPTY	fszhkgu4yhz5h	1
